Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,Functional_variable
?e  mother  ?b  ?e  parent  ?a   ,?a  spouse  ?b,0.232369942,0.352631579,0.490243902,201,570,410,?a
?e  father  ?b  ?e  mother  ?a   ,?a  spouse  ?b,0.248554913,0.723905724,0.98173516,215,297,219,?a
?e  name  ?b  ?e  spouse  ?a   ,?a  spouse  ?b,0.071676301,0.130526316,0.164456233,62,475,377,?a
?f  name  ?a  ?b  spouse  ?f   ,?a  spouse  ?b,0.071676301,0.132196162,0.911764706,62,469,68,?a
?b  father  ?a  ?a  successor  ?b   ,?a  child  ?b,0.039787798,0.588235294,0.833333333,60,102,72,?b
?b  parent  ?a  ?a  successor  ?b   ,?a  child  ?b,0.043766578,0.584070796,0.825,66,113,80,?b
?e  father  ?a  ?e  mother  ?b   ,?a  spouse  ?b,0.231213873,0.673400673,0.943396226,200,297,212,?a
?b  father  ?a  ?b  parent  ?a   ,?a  child  ?b,0.101458886,0.354988399,0.753694581,153,431,203,?b
?e  father  ?b  ?e  parent  ?a   ,?a  spouse  ?b,0.239306358,0.308035714,0.485915493,207,672,426,?a
?b  predecessor  ?f  ?f  spouse  ?a   ,?a  child  ?b,0.026525199,0.149253731,0.220994475,40,268,181,?b
?b  predecessor  ?f  ?a  spouse  ?f   ,?a  child  ?b,0.023872679,0.130434783,0.192513369,36,276,187,?b
?a  child  ?f  ?b  predecessor  ?f   ,?a  child  ?b,0.015251989,0.086142322,0.115,23,267,200,?b
?e  mother  ?a  ?e  parent  ?b   ,?a  spouse  ?b,0.23699422,0.359649123,0.5,205,570,410,?a
?f  mother  ?a  ?b  name  ?f   ,?a  child  ?b,0.016578249,0.568181818,0.892857143,25,44,28,?b
?f  name  ?b  ?a  spouse  ?f   ,?a  spouse  ?b,0.09017341,0.166311301,0.166311301,78,469,469,?a
?b  father  ?f  ?a  spouse  ?f   ,?a  child  ?b,0.074270557,0.261072261,0.408759124,112,429,274,?b
?e  parent  ?a  ?e  parent  ?b   ,?a  spouse  ?b,0.440462428,0.274100719,0.418221734,381,1390,911,?a
?a  child  ?f  ?b  successor  ?f   ,?a  child  ?b,0.014588859,0.06984127,0.11,22,315,200,?b
?a  name  ?f  ?b  parent  ?f   ,?a  child  ?b,0.031167109,0.494736842,0.712121212,47,95,66,?b
?b  father  ?f  ?f  spouse  ?a   ,?a  child  ?b,0.067639257,0.250614251,0.380597015,102,407,268,?b
?b  name  ?f  ?f  parent  ?a   ,?a  child  ?b,0.024535809,0.308333333,0.627118644,37,120,59,?b
?f  name  ?a  ?b  parent  ?f   ,?a  child  ?b,0.031167109,0.088846881,0.15210356,47,529,309,?b
?b  parent  ?f  ?f  spouse  ?a   ,?a  child  ?b,0.147877984,0.319484241,0.487964989,223,698,457,?b
?f  child  ?b  ?a  marriedTo  ?f   ,?a  child  ?b,0.017241379,0.541666667,0.541666667,26,48,48,?b
?b  parent  ?a  ?b  predecessor  ?a   ,?a  child  ?b,0.048408488,0.634782609,0.879518072,73,115,83,?b
?b  mother  ?f  ?a  name  ?f   ,?a  child  ?b,0.027188329,0.585714286,0.788461538,41,70,52,?b
?a  child  ?f  ?b  name  ?f   ,?a  child  ?b,0.031167109,0.854545455,0.94,47,55,50,?b
?f  child  ?b  ?a  name  ?f   ,?a  child  ?b,0.131962865,0.990049751,0.990049751,199,201,201,?b
?a  spouse  ?f  ?f  successor  ?b   ,?a  child  ?b,0.027851459,0.15498155,0.206896552,42,271,203,?b
?a  child  ?e  ?e  successor  ?b   ,?a  child  ?b,0.014588859,0.08627451,0.105263158,22,255,209,?b
?e  spouse  ?a  ?e  successor  ?b   ,?a  child  ?b,0.031830239,0.177121771,0.23880597,48,271,201,?b
?e  child  ?b  ?e  marriedTo  ?a   ,?a  child  ?b,0.017241379,0.619047619,0.619047619,26,42,42,?b
?b  parent  ?f  ?a  spouse  ?f   ,?a  child  ?b,0.148541114,0.325108853,0.505643341,224,689,443,?b
?e  mother  ?a  ?e  name  ?b   ,?a  child  ?b,0.016578249,0.078125,0.78125,25,320,32,?b
?a  child  ?e  ?e  name  ?b   ,?a  child  ?b,0.031167109,0.138643068,0.959183673,47,339,49,?b
?b  mother  ?f  ?f  name  ?a   ,?a  child  ?b,0.027188329,0.227777778,0.333333333,41,180,123,?b
?e  name  ?b  ?e  parent  ?a   ,?a  child  ?b,0.024535809,0.049597855,0.560606061,37,746,66,?b
?b  mother  ?f  ?f  spouse  ?a   ,?a  child  ?b,0.076259947,0.362776025,0.56372549,115,317,204,?b
?a  name  ?f  ?f  type  ?b   ,?a  type  ?b,0.046826864,0.974358974,1,76,78,76,?a
?a  successor  ?f  ?f  type  ?b   ,?a  type  ?b,0.104128158,0.728448276,1,169,232,169,?a
?a  mother  ?f  ?f  type  ?b   ,?a  type  ?b,0.135551448,0.728476821,1,220,302,220,?a
?a  father  ?f  ?f  type  ?b   ,?a  type  ?b,0.181762169,0.732009926,1,295,403,295,?a
?a  predecessor  ?f  ?f  type  ?b   ,?a  type  ?b,0.1004313,0.705627706,1,163,231,163,?a
?e  child  ?b  ?e  name  ?a   ,?a  child  ?b,0.131962865,0.175795053,0.175795053,199,1132,1132,?b
?e  child  ?b  ?e  spouse  ?a   ,?a  child  ?b,0.263925729,0.296793438,0.296793438,398,1341,1341,?b
?a  parent  ?f  ?f  type  ?b   ,?a  type  ?b,0.232902033,0.73540856,1,378,514,378,?a
?a  spouse  ?f  ?f  type  ?b   ,?a  type  ?b,0.267406038,0.756097561,1,434,574,434,?a
?f  child  ?b  ?a  spouse  ?f   ,?a  child  ?b,0.264588859,0.297317437,0.297317437,399,1342,1342,?b
?b  mother  ?f  ?a  spouse  ?f   ,?a  child  ?b,0.074933687,0.363344051,0.559405941,113,311,202,?b
?e  mother  ?a  ?e  type  ?b   ,?a  type  ?b,0.124460875,0.748148148,1,202,270,202,?a
?e  successor  ?a  ?e  type  ?b   ,?a  type  ?b,0.101047443,0.70995671,1,164,231,164,?a
?e  father  ?a  ?e  type  ?b   ,?a  type  ?b,0.15896488,0.722689076,1,258,357,258,?a
?e  name  ?a  ?e  type  ?b   ,?a  type  ?b,0.046210721,0.186567164,1,75,402,75,?a
?e  predecessor  ?a  ?e  type  ?b   ,?a  type  ?b,0.102895872,0.729257642,1,167,229,167,?a
?f  hasSpouse  ?b  ?a  name  ?f   ,?a  hasSpouse  ?b,0.038900415,0.949367089,0.961538462,75,79,78,?a
?f  hasSpouse  ?b  ?a  successor  ?f   ,?a  hasSpouse  ?b,0.051348548,0.380769231,0.492537313,99,260,201,?a
?e  spouse  ?a  ?e  type  ?b   ,?a  type  ?b,0.261860752,0.741710297,1,425,573,425,?a
?a  child  ?f  ?f  type  ?b   ,?a  type  ?b,0.181146026,0.748091603,1,294,393,294,?a
?f  hasSpouse  ?b  ?a  mother  ?f   ,?a  hasSpouse  ?b,0.107365145,0.678688525,0.911894273,207,305,227,?a
?a  child  ?f  ?f  hasSpouse  ?b   ,?a  hasSpouse  ?b,0.114107884,0.341614907,0.456431535,220,644,482,?a
?f  hasSpouse  ?b  ?a  predecessor  ?f   ,?a  hasSpouse  ?b,0.049273859,0.358490566,0.456730769,95,265,208,?a
?e  hasSpouse  ?b  ?e  predecessor  ?a   ,?a  hasSpouse  ?b,0.050311203,0.366037736,0.466346154,97,265,208,?a
?e  hasSpouse  ?b  ?e  successor  ?a   ,?a  hasSpouse  ?b,0.049273859,0.37254902,0.467980296,95,255,203,?a
?f  hasSpouse  ?b  ?a  spouse  ?f   ,?a  hasSpouse  ?b,0.251037344,0.778135048,1,484,622,484,?a
?a  child  ?e  ?e  predecessor  ?b   ,?a  child  ?b,0.015251989,0.077181208,0.115,23,298,200,?b
?f  hasSpouse  ?b  ?a  parent  ?f   ,?a  hasSpouse  ?b,0.171161826,0.622641509,0.825,330,530,400,?a
?e  hasSpouse  ?b  ?e  mother  ?a   ,?a  hasSpouse  ?b,0.095954357,0.672727273,0.906862745,185,275,204,?a
?e  child  ?a  ?e  type  ?b   ,?a  type  ?b,0.426987061,0.724137931,1,693,957,693,?a
?a  father  ?f  ?f  hasSpouse  ?b   ,?a  hasSpouse  ?b,0.122925311,0.58808933,0.787375415,237,403,301,?a
?e  father  ?a  ?e  hasSpouse  ?b   ,?a  hasSpouse  ?b,0.106327801,0.566298343,0.770676692,205,362,266,?a
?e  hasSpouse  ?b  ?e  spouse  ?a   ,?a  hasSpouse  ?b,0.243775934,0.796610169,1,470,590,470,?a
?e  hasSpouse  ?b  ?e  name  ?a   ,?a  hasSpouse  ?b,0.038900415,0.186104218,0.974025974,75,403,77,?a
?e  hasSpouse  ?b  ?e  parent  ?a   ,?a  hasSpouse  ?b,0.201244813,0.604361371,0.816842105,388,642,475,?a
?e  child  ?a  ?e  hasSpouse  ?b   ,?a  hasSpouse  ?b,0.139522822,0.2858661,0.309907834,269,941,868,?a
?e  parent  ?a  ?e  type  ?b   ,?a  type  ?b,0.271102896,0.727272727,1,440,605,440,?a
